sample	assembler	binID	pass.MIMAG_high	pass.MIMAG_medium	pass.GUNC	GUNC.n_contigs	GUNC.n_genes_called	GUNC.n_genes_mapped	GUNC.divergence_level	GUNC.contamination_portion	GUNC.n_effective_surplus_clades	GUNC.BRS	GUNC.CSS	checkM.lineage	checkM.genome_size	checkM.GC	checkM.coding_density	checkM.N50	checkM.longest_contig	checkM.mean_contig_length	checkM.translation_table	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	BUSCO_generic.D	BUSCO_generic.S	BUSCO_generic.F	BUSCO_generic.M	BUSCO_generic.T	BUSCO_specific.lineage	BUSCO_specific.D	BUSCO_specific.S	BUSCO_specific.F	BUSCO_specific.M	BUSCO_specific.T
VLC001	metaspades	bin.23	False	True	True	422	1420	1316	class	0.07	0.16	0.52	0.12	o__Clostridiales (UID1120)	1274174	43.90	91.92	3643	14981	3012	11	89.47	1.96	50.00	0.00	93.00	12.00	19.00	124.00	clostridiales_odb10	1.00	197.00	29.00	37.00	264.00
VLC001	metaspades	bin.24	True	True	True	332	2043	2005	kingdom	0.00	0.00	0.93	0.00	o__Clostridiales (UID1120)	2052305	53.00	89.60	9056	32489	6181	11	94.75	0.02	0.00	1.00	113.00	4.00	6.00	124.00	clostridiales_odb10	0.00	240.00	11.00	13.00	264.00
VLC001	metaspades	bin.25	False	True	False	427	1257	1035	family	0.19	0.51	0.43	0.94	k__Bacteria (UID203)	952521	46.80	89.96	2361	10685	2111	11	69.50	7.24	10.00	4.00	57.00	15.00	48.00	124.00						
VLC001	metaspades	bin.26	True	True	True	136	1657	1596	kingdom	0.00	0.00	0.93	0.00	f__Porphyromonadaceae (UID2622)	1999649	49.00	87.26	20100	69450	14488	11	98.66	0.00	0.00	1.00	87.00	2.00	34.00	124.00	bacteroidales_odb10	0.00	500.00	1.00	40.00	541.00
VLC001	metaspades	bin.27	False	True	True	101	801	697	class	0.06	0.12	0.52	0.20	k__Bacteria (UID1452)	759278	48.40	92.02	15099	41189	7091	11	59.88	2.78	75.00	2.00	72.00	11.00	39.00	124.00						
VLC001	metaspades	bin.28	True	True	True	219	2012	1952	kingdom	0.00	0.00	0.92	0.00	o__Actinomycetales (UID1530)	2236999	54.10	85.83	24930	99120	9512	11	95.49	0.46	100.00	0.00	114.00	9.00	1.00	124.00	micrococcales_odb10	2.00	459.00	16.00	60.00	537.00
VLC001	metaspades	bin.29	False	True	True	221	813	706	order	0.03	0.06	0.50	0.37	k__Bacteria (UID1452)	686608	50.50	90.47	3622	11982	2818	11	50.91	6.94	33.33	2.00	44.00	26.00	52.00	124.00						
VLC001	metaspades	bin.3	True	True	True	726	2168	2118	kingdom	0.00	0.00	0.92	0.00	f__Spirochaetaceae (UID2512)	2142742	39.80	93.35	3443	19620	2930	11	93.43	0.54	50.00	1.00	96.00	10.00	17.00	124.00	spirochaetales_odb10	1.00	310.00	12.00	22.00	345.00
VLC001	metaspades	bin.30	False	True	False	308	1110	1088	family	0.13	0.31	0.86	0.66	o__Clostridiales (UID1120)	1072883	40.30	93.09	4008	13179	3471	11	80.79	0.71	0.00	0.00	100.00	9.00	15.00	124.00	clostridiales_odb10	0.00	196.00	21.00	47.00	264.00
VLC001	metaspades	bin.31	False	True	True	626	1369	1344	kingdom	0.00	0.00	0.96	0.00	k__Bacteria (UID203)	1302794	54.70	87.26	2080	12473	1978	11	54.08	0.00	0.00	0.00	47.00	12.00	65.00	124.00						
VLC001	metaspades	bin.32	False	True	True	651	1453	1360	phylum	0.03	0.07	0.59	0.45	p__Bacteroidetes (UID2605)	1328842	48.40	95.65	2147	8965	2025	11	61.71	1.40	28.57	2.00	52.00	19.00	51.00	124.00	bacteroidales_odb10	0.00	237.00	45.00	259.00	541.00
VLC001	metaspades	bin.33	True	True	True	255	1348	1275	family	0.23	0.62	0.61	0.29	o__Clostridiales (UID1120)	1485132	46.90	89.97	7105	27687	5824	11	92.14	0.71	0.00	0.00	111.00	4.00	9.00	124.00	clostridiales_odb10	1.00	226.00	12.00	25.00	264.00
VLC001	metaspades	bin.34	False	True	True	533	1794	1732	kingdom	0.00	0.00	0.93	0.00	f__Spirochaetaceae (UID2535)	1806729	51.10	91.96	3537	13273	3198	11	76.79	0.51	100.00	0.00	70.00	12.00	42.00	124.00	spirochaetales_odb10	1.00	239.00	26.00	79.00	345.00
VLC001	metaspades	bin.35	False	True	False	797	1779	1655	genus	0.16	0.37	0.84	0.86	f__Actinomycetaceae (UID1531)	1380713	61.10	86.29	1763	5775	1721	11	56.39	3.17	14.29	2.00	37.00	30.00	55.00	124.00						
VLC001	metaspades	bin.36	True	True	True	109	2122	1980	genus	0.19	0.48	0.44	0.31	c__Deltaproteobacteria (UID3217)	2373320	61.20	88.34	33706	102168	21188	11	96.08	0.00	0.00	0.00	98.00	3.00	23.00	124.00						
VLC001	metaspades	bin.37	False	True	True	657	2254	1934	order	0.23	0.57	0.39	0.41	k__Bacteria (UID209)	1935492	63.70	87.52	3278	45428	2760	11	77.73	2.54	100.00	0.00	66.00	25.00	33.00	124.00	synergistetes_odb10	2.00	320.00	35.00	298.00	655.00
VLC001	metaspades	bin.38	True	True	True	206	1335	1309	kingdom	0.00	0.00	0.95	0.00	o__Clostridiales (UID1120)	1520221	45.80	89.20	10585	38059	7307	11	98.58	0.00	0.00	0.00	115.00	1.00	8.00	124.00	clostridiales_odb10	2.00	247.00	3.00	12.00	264.00
VLC001	metaspades	bin.39	True	True	True	424	1775	1699	genus	0.04	0.08	0.90	0.43	o__Bacteroidales (UID2657)	2048096	47.50	84.91	6348	29183	4819	11	90.61	0.94	0.00	1.00	107.00	8.00	8.00	124.00	bacteroidales_odb10	2.00	460.00	30.00	49.00	541.00
VLC001	metaspades	bin.4	False	True	True	717	1596	1565	kingdom	0.00	0.00	0.91	0.00	p__Bacteroidetes (UID2605)	1768550	41.60	94.64	2640	13423	2448	11	78.58	0.00	0.00	0.00	65.00	8.00	51.00	124.00						
VLC001	metaspades	bin.40	False	True	False	609	1513	1457	order	0.04	0.09	0.87	0.97	p__Firmicutes (UID1022)	1262864	46.80	91.69	2145	9352	2059	11	69.48	0.62	33.33	0.00	79.00	15.00	30.00	124.00	firmicutes_odb10	0.00	130.00	23.00	65.00	218.00
VLC001	metaspades	bin.5	True	True	True	91	1431	1372	family	0.35	1.22	0.56	0.19	o__Clostridiales (UID1120)	1578352	49.90	91.45	24679	70244	16265	11	96.45	0.00	0.00	0.00	115.00	2.00	7.00	124.00	clostridiales_odb10	0.00	251.00	5.00	8.00	264.00
VLC001	metaspades	bin.6	True	True	True	61	2968	2907	genus	0.02	0.05	0.90	0.04	o__Actinomycetales (UID1697)	3323627	66.20	89.43	75507	484660	39539	11	97.47	1.75	0.00	1.00	122.00	1.00	0.00	124.00	propionibacteriales_odb10	2.00	623.00	5.00	19.00	649.00
VLC001	metaspades	bin.7	False	True	True	489	2387	2178	order	0.02	0.05	0.61	0.28	f__Actinomycetaceae (UID1531)	2639838	71.90	83.76	5276	33867	3981	11	77.84	2.36	42.86	1.00	77.00	13.00	33.00	124.00	actinobacteria_class_odb10	1.00	244.00	26.00	85.00	356.00
VLC001	metaspades	bin.8	False	True	True	1087	2086	2004	kingdom	0.00	0.00	0.92	0.00	g__Prevotella (UID2724)	2029626	47.90	85.91	1936	6721	1858	11	63.97	1.78	11.11	0.00	52.00	30.00	42.00	124.00	bacteroidales_odb10	0.00	233.00	91.00	217.00	541.00
VLC001	metaspades	bin.9	True	True	True	387	2353	2305	kingdom	0.00	0.00	0.93	0.00	o__Lactobacillales (UID544)	2239197	43.80	89.74	9185	46592	5580	11	90.29	3.32	93.75	1.00	97.00	11.00	15.00	124.00	lactobacillales_odb10	2.00	347.00	25.00	28.00	402.00
JAE014	metaspades	bin.1	False	True	True	100	752	647	phylum	0.08	0.18	0.53	0.32	k__Bacteria (UID1452)	715731	47.10	91.79	8661	27995	6948	11	61.57	4.30	0.00	3.00	76.00	9.00	36.00	124.00						
JAE014	metaspades	bin.10	False	True	True	35	780	675	class	0.06	0.13	0.50	0.21	k__Bacteria (UID1452)	770893	48.50	90.89	31590	110610	20278	11	61.57	1.85	50.00	0.00	78.00	9.00	37.00	124.00						
JAE014	metaspades	bin.11	False	True	False	222	779	761	phylum	0.04	0.08	0.93	1.00	o__Clostridiales (UID1120)	701482	41.10	93.94	3318	14415	3159	11	67.23	0.89	50.00	1.00	73.00	16.00	34.00	124.00	clostridiales_odb10	1.00	158.00	22.00	83.00	264.00
JAE014	metaspades	bin.12	False	True	True	561	3076	2975	kingdom	0.00	0.00	0.88	0.00	f__Actinomycetaceae (UID1531)	3425739	73.00	85.56	9458	62260	5462	11	88.51	1.34	33.33	0.00	97.00	12.00	15.00	124.00	actinobacteria_class_odb10	0.00	287.00	27.00	42.00	356.00
JAE014	metaspades	bin.13	False	True	True	971	2305	2148	class	0.02	0.05	0.84	0.16	o__Burkholderiales (UID4000)	1920977	64.50	83.14	2068	11018	1947	11	64.09	3.70	61.11	0.00	45.00	21.00	58.00	124.00	burkholderiales_odb10	1.00	330.00	82.00	275.00	688.00
JAE014	metaspades	bin.14	True	True	True	422	2849	2738	genus	0.03	0.06	0.86	0.16	o__Actinomycetales (UID1697)	2869970	66.90	90.67	10848	67799	6135	11	92.98	2.06	0.00	0.00	117.00	3.00	4.00	124.00	propionibacteriales_odb10	1.00	570.00	22.00	56.00	649.00
JAE014	metaspades	bin.15	True	True	True	33	2558	2521	kingdom	0.00	0.00	0.94	0.00	p__Proteobacteria (UID3887)	3130435	65.60	87.88	172342	400228	80252	11	98.66	0.00	0.00	0.00	124.00	0.00	0.00	124.00	burkholderiales_odb10	0.00	647.00	9.00	32.00	688.00
JAE014	metaspades	bin.16	False	True	True	98	667	572	phylum	0.07	0.16	0.60	0.08	k__Bacteria (UID1452)	636009	47.50	91.72	8820	21283	6489	11	52.47	0.93	0.00	0.00	53.00	6.00	65.00	124.00						
JAE014	metaspades	bin.17	False	True	True	407	1981	1910	kingdom	0.00	0.00	0.93	0.00	k__Bacteria (UID1452)	1908189	56.80	90.62	5171	29288	4309	11	70.19	1.97	33.33	1.00	68.00	18.00	37.00	124.00	chloroflexi_odb10	1.00	148.00	14.00	108.00	271.00
JAE014	metaspades	bin.18	True	True	True	56	2248	2197	family	0.02	0.04	0.69	0.16	f__Actinomycetaceae (UID1531)	2636960	71.80	90.05	78528	284245	39938	11	96.66	0.95	0.00	1.00	97.00	4.00	22.00	124.00	actinobacteria_class_odb10	0.00	305.00	7.00	44.00	356.00
JAE014	metaspades	bin.19	False	True	True	508	1686	1655	kingdom	0.00	0.00	0.95	0.00	o__Bacteroidales (UID2621)	1784488	49.30	93.39	3963	13719	3492	11	73.00	1.55	50.00	1.00	70.00	10.00	43.00	124.00	bacteroidales_odb10	1.00	345.00	34.00	161.00	541.00
JAE014	metaspades	bin.2	False	True	False	570	1166	1107	family	0.12	0.29	0.78	0.99	p__Euryarchaeota (UID3)	1025391	32.10	94.43	1775	9614	1779	11	51.67	1.93	25.00						archaea_odb10	0.00	101.00	18.00	75.00	194.00
JAE014	metaspades	bin.2	False	True	False	570	1166	1107	family	0.12	0.29	0.78	0.99	p__Euryarchaeota (UID3)	1025391	32.10	94.43	1775	9614	1779	11	51.67	1.93	25.00						methanobacteria_odb10	0.00	379.00	35.00	368.00	782.00
JAE014	metaspades	bin.20	False	True	False	364	1027	1004	family	0.07	0.16	0.83	0.95	o__Clostridiales (UID1120)	968080	39.50	93.24	2714	8352	2616	11	65.62	2.13	50.00	1.00	77.00	9.00	37.00	124.00	clostridiales_odb10	2.00	144.00	25.00	93.00	264.00
JAE014	metaspades	bin.21	True	True	True	96	2140	2064	genus	0.03	0.07	0.62	0.22	c__Deltaproteobacteria (UID3218)	2327246	60.40	90.94	36878	114993	23746	11	98.82	0.00	0.00	0.00	115.00	5.00	4.00	124.00	desulfovibrionales_odb10	0.00	743.00	7.00	27.00	777.00
JAE014	metaspades	bin.22	True	True	True	45	1896	1823	kingdom	0.00	0.00	0.91	0.00	p__Actinobacteria (UID2112)	2127017	64.80	86.63	127726	374889	40117	11	95.16	0.81	0.00	1.00	109.00	5.00	9.00	124.00	coriobacteriales_odb10	7.00	514.00	1.00	26.00	548.00
JAE014	metaspades	bin.23	True	True	True	178	1869	1818	kingdom	0.00	0.00	0.95	0.00	o__Bacteroidales (UID2657)	2220547	48.30	89.38	14753	48476	9345	11	94.14	0.74	0.00	1.00	95.00	1.00	27.00	124.00	bacteroidales_odb10	1.00	496.00	0.00	44.00	541.00
JAE014	metaspades	bin.24	True	True	True	143	2680	2548	kingdom	0.00	0.00	0.86	0.00	o__Actinomycetales (UID1812)	2948581	57.40	87.54	41106	99320	20056	11	99.67	0.82	0.00	0.00	123.00	1.00	0.00	124.00	corynebacteriales_odb10	0.00	719.00	10.00	14.00	743.00
JAE014	metaspades	bin.25	False	True	True	705	1822	1681	kingdom	0.00	0.00	0.70	0.00	o__Actinomycetales (UID1530)	1543086	58.00	87.02	2323	16203	2119	11	69.00	1.66	66.67	0.00	65.00	30.00	29.00	124.00	micrococcales_odb10	0.00	249.00	85.00	203.00	537.00
JAE014	metaspades	bin.26	False	True	True	516	2141	1867	phylum	0.04	0.09	0.45	0.19	k__Bacteria (UID2569)	2338391	48.10	90.88	5413	22126	4353	11	84.39	0.72	66.67	0.00	90.00	11.00	23.00	124.00	bacteroidetes_odb10	1.00	310.00	22.00	69.00	402.00
JAE014	metaspades	bin.27	True	True	False	168	2389	2242	class	0.03	0.07	0.82	0.46	p__Actinobacteria (UID2112)	2650763	61.50	83.82	25119	91100	13940	11	97.58	3.23	12.50	1.00	112.00	3.00	8.00	124.00	coriobacteriales_odb10	17.00	505.00	3.00	23.00	548.00
JAE014	metaspades	bin.28	True	True	True	88	1411	1335	genus	0.23	0.63	0.57	0.17	o__Clostridiales (UID1120)	1627708	46.40	88.88	29742	71304	18287	11	94.92	0.71	0.00	0.00	117.00	3.00	4.00	124.00	clostridiales_odb10	1.00	246.00	3.00	14.00	264.00
JAE014	metaspades	bin.29	True	True	True	158	2448	2288	genus	0.03	0.06	0.77	0.21	c__Gammaproteobacteria (UID4201)	2554148	58.70	88.81	24029	85928	14928	11	97.20	0.00	0.00	0.00	101.00	2.00	21.00	124.00	gammaproteobacteria_odb10	1.00	307.00	4.00	54.00	366.00
JAE014	metaspades	bin.3	True	True	True	155	2240	2058	genus	0.05	0.11	0.53	0.23	o__Burkholderiales (UID4000)	2427691	64.60	85.78	33289	136875	14272	11	95.50	1.40	50.00	1.00	94.00	9.00	20.00	124.00	burkholderiales_odb10	2.00	591.00	18.00	77.00	688.00
JAE014	metaspades	bin.30	True	True	True	143	2158	2000	family	0.16	0.37	0.45	0.38	c__Deltaproteobacteria (UID3217)	2345834	61.30	88.55	24310	85582	16289	11	98.21	0.03	100.00	0.00	112.00	6.00	6.00	124.00						
JAE014	metaspades	bin.31	True	True	True	171	2145	2025	family	0.36	1.24	0.57	0.15	p__Bacteroidetes (UID2605)	2718985	58.20	91.85	20776	69634	15100	11	94.92	0.00	0.00	0.00	113.00	5.00	6.00	124.00	bacteroidales_odb10	0.00	457.00	13.00	71.00	541.00
JAE014	metaspades	bin.32	False	True	True	370	1679	1523	order	0.17	0.39	0.41	0.42	k__Bacteria (UID209)	1594992	64.60	89.90	4861	62469	4106	11	74.04	0.85	100.00	0.00	65.00	16.00	43.00	124.00	synergistetes_odb10	2.00	359.00	23.00	271.00	655.00
JAE014	metaspades	bin.33	False	True	True	565	1247	1217	kingdom	0.00	0.00	0.96	0.00	f__Porphyromonadaceae (UID2622)	1131862	50.30	91.43	2077	15276	1951	11	67.52	2.38	27.27	0.00	31.00	23.00	70.00	124.00						
JAE014	metaspades	bin.35	False	True	True	391	806	788	kingdom	0.00	0.00	0.95	0.00	o__Clostridiales (UID1120)	673010	47.70	93.28	1686	6234	1678	11	51.97	0.40	25.00	0.00	48.00	19.00	57.00	124.00	clostridiales_odb10	1.00	98.00	37.00	128.00	264.00
JAE014	metaspades	bin.4	False	True	True	719	2400	2168	order	0.02	0.05	0.61	0.36	f__Actinomycetaceae (UID1531)	2581499	71.90	85.15	3411	25811	2843	11	77.35	0.90	50.00	1.00	80.00	13.00	30.00	124.00	actinobacteria_class_odb10	1.00	258.00	21.00	76.00	356.00
JAE014	metaspades	bin.5	False	True	True	651	3069	2957	kingdom	0.00	0.00	0.84	0.00	f__Actinomycetaceae (UID1531)	3178086	72.10	87.08	6308	29182	4474	11	74.94	1.17	20.00	1.00	67.00	15.00	41.00	124.00	actinobacteria_class_odb10	1.00	238.00	37.00	80.00	356.00
JAE014	metaspades	bin.6	True	True	True	267	2162	2121	genus	0.06	0.13	0.88	0.37	f__Pasteurellaceae (UID4932)	2249481	42.80	89.60	13794	46928	8330	11	98.30	2.29	47.62	4.00	100.00	3.00	17.00	124.00	pasteurellales_odb10	10.00	1029.00	9.00	52.00	1100.00
JAE014	metaspades	bin.7	True	True	True	27	1813	1702	genus	0.03	0.06	0.88	0.12	f__Actinomycetaceae (UID1531)	2141960	61.50	85.79	102540	211262	48642	11	100.00	2.01	0.00	0.00	124.00	0.00	0.00	124.00	actinobacteria_class_odb10	0.00	339.00	4.00	13.00	356.00
JAE014	metaspades	bin.8	False	True	True	48	786	692	phylum	0.15	0.38	0.59	0.44	k__Bacteria (UID203)	756292	46.10	90.83	35084	85237	13501	11	82.76	6.03	7.14	3.00	77.00	8.00	36.00	124.00						
JAE014	metaspades	bin.9	False	True	False	601	1173	1136	genus	0.03	0.06	0.67	0.70	o__Clostridiales (UID1226)	1125405	40.70	94.07	1955	7537	1853	11	67.04	1.33	66.67	0.00	75.00	16.00	33.00	124.00	clostridiales_odb10	0.00	147.00	36.00	81.00	264.00
LIS002	megahit	bin.1	False	True	True	999	2073	1967	kingdom	0.00	0.00	0.87	0.00	f__Actinomycetaceae (UID1531)	1678316	71.30	87.41	1649	7733	1676	11	51.72	4.74	42.86	0.00	47.00	23.00	54.00	124.00	actinobacteria_class_odb10	0.00	126.00	51.00	179.00	356.00
LIS002	megahit	bin.2	False	True	True	249	1297	1211	family	0.62	2.58	0.52	0.15	o__Clostridiales (UID1120)	1212910	42.90	88.14	5962	22121	4871	11	86.16	2.71	37.50	0.00	96.00	12.00	16.00	124.00	clostridiales_odb10	1.00	204.00	21.00	38.00	264.00
VLC004	metaspades	bin.1	False	True	True	109	2229	2119	genus	0.02	0.05	0.79	0.14	k__Bacteria (UID203)	2311635	59.00	88.77	30905	82569	19254	11	82.76	1.72	100.00	0.00	85.00	2.00	37.00	124.00						
VLC004	metaspades	bin.10	False	True	True	393	2030	1976	kingdom	0.00	0.00	0.94	0.00	o__Actinomycetales (UID1809)	1907921	57.70	87.76	4058	25900	3526	11	73.31	0.45	0.00	0.00	74.00	17.00	33.00	124.00	corynebacteriales_odb10	0.00	483.00	75.00	185.00	743.00
VLC004	metaspades	bin.11	False	True	True	820	1914	1850	kingdom	0.00	0.00	0.92	0.00	o__Clostridiales (UID1226)	1533113	56.00	88.97	1891	8180	1865	11	63.45	2.80	33.33	1.00	55.00	31.00	37.00	124.00	clostridiales_odb10	1.00	110.00	53.00	100.00	264.00
VLC004	metaspades	bin.12	False	True	True	55	837	697	phylum	0.12	0.28	0.53	0.05	k__Bacteria (UID1452)	800987	50.90	92.30	30985	86650	13804	11	62.04	1.85	0.00	0.00	64.00	11.00	49.00	124.00						
VLC004	metaspades	bin.13	False	True	True	693	1784	1730	kingdom	0.00	0.00	0.93	0.00	f__Neisseriaceae (UID3890)	1529431	52.20	83.56	2123	19580	2043	11	55.09	2.83	83.33	0.00	46.00	19.00	59.00	124.00	neisseriales_odb10	10.00	356.00	61.00	377.00	804.00
VLC004	metaspades	bin.14	True	True	True	228	2701	2630	kingdom	0.00	0.00	0.92	0.00	p__Proteobacteria (UID3887)	3085460	65.70	86.56	25507	89027	9376	11	94.96	0.00	0.00	0.00	123.00	1.00	0.00	124.00	burkholderiales_odb10	0.00	613.00	24.00	51.00	688.00
VLC004	metaspades	bin.15	False	True	False	708	1928	1702	order	0.17	0.41	0.39	0.46	k__Bacteria (UID209)	1551748	63.70	89.13	2290	10150	2148	11	62.02	1.85	50.00	0.00	49.00	28.00	47.00	124.00						
VLC004	metaspades	bin.16	False	True	True	498	2472	2410	kingdom	0.00	0.00	0.86	0.00	f__Actinomycetaceae (UID1531)	2593170	72.20	87.79	5280	35386	4602	11	50.92	6.47	22.86	5.00	44.00	10.00	65.00	124.00						
VLC004	metaspades	bin.17	False	True	True	626	1731	1691	kingdom	0.00	0.00	0.93	0.00	c__Epsilonproteobacteria (UID3065)	1535198	45.90	94.55	2846	14864	2444	11	80.97	1.84	33.33	0.00	77.00	17.00	30.00	124.00	campylobacterales_odb10	0.00	426.00	58.00	144.00	628.00
VLC004	metaspades	bin.18	True	True	True	125	1979	1861	class	0.06	0.14	0.64	0.15	c__Betaproteobacteria (UID3971)	2274437	58.70	84.25	24433	98540	18050	11	91.85	0.71	50.00	1.00	90.00	3.00	30.00	124.00						
VLC004	metaspades	bin.19	False	True	True	94	644	551	phylum	0.03	0.07	0.53	0.18	k__Bacteria (UID1452)	612438	48.60	91.22	8695	24557	6182	11	55.72	0.93	0.00	0.00	67.00	14.00	43.00	124.00						
VLC004	metaspades	bin.2	True	True	False	210	2981	2885	order	0.05	0.09	0.87	0.65	o__Actinomycetales (UID1697)	3210929	66.40	89.21	46269	353768	13891	11	96.38	1.75	0.00	0.00	116.00	4.00	4.00	124.00	propionibacteriales_odb10	1.00	615.00	4.00	29.00	649.00
VLC004	metaspades	bin.20	False	True	True	129	770	616	genus	0.05	0.10	0.51	0.33	k__Bacteria (UID203)	691503	47.20	92.37	6519	21056	5360	11	62.38	5.17	66.67	0.00	40.00	14.00	70.00	124.00						
VLC004	metaspades	bin.21	True	True	True	64	2749	2595	family	0.11	0.26	0.62	0.18	o__Actinomycetales (UID1697)	3028110	64.30	90.34	77626	223733	46584	11	94.72	1.22	75.00	2.00	117.00	3.00	2.00	124.00	propionibacteriales_odb10	3.00	609.00	5.00	32.00	649.00
VLC004	metaspades	bin.22	False	True	True	322	1865	1783	kingdom	0.00	0.00	0.88	0.00	p__Actinobacteria (UID2112)	2013017	61.80	85.40	5518	30359	4548	11	85.75	0.60	0.00	0.00	91.00	9.00	24.00	124.00	coriobacteriales_odb10	1.00	461.00	23.00	63.00	548.00
VLC004	metaspades	bin.23	True	True	True	363	1714	1630	genus	0.02	0.05	0.91	0.37	o__Bacteroidales (UID2657)	2029832	47.50	84.82	7786	27533	5576	11	93.21	0.52	14.29	1.00	102.00	10.00	11.00	124.00	bacteroidales_odb10	2.00	484.00	13.00	42.00	541.00
VLC004	metaspades	bin.24	True	True	True	184	2643	2528	kingdom	0.00	0.00	0.90	0.00	o__Actinomycetales (UID1812)	2844390	57.40	86.55	22317	87563	11538	11	97.02	0.00	0.00	0.00	113.00	8.00	3.00	124.00	corynebacteriales_odb10	2.00	692.00	21.00	28.00	743.00
VLC004	metaspades	bin.25	True	True	True	295	1727	1685	kingdom	0.00	0.00	0.96	0.00	o__Bacteroidales (UID2657)	2065906	48.70	90.89	8719	37366	6552	11	91.24	0.94	25.00	2.00	82.00	4.00	36.00	124.00	bacteroidales_odb10	1.00	463.00	7.00	70.00	541.00
VLC004	metaspades	bin.26	True	True	True	227	1838	1674	genus	0.25	0.71	0.37	0.16	p__Bacteroidetes (UID2605)	2416625	46.70	90.82	15470	84755	10460	11	96.67	0.00	0.00	1.00	111.00	8.00	4.00	124.00	bacteroidales_odb10	1.00	464.00	17.00	59.00	541.00
VLC004	metaspades	bin.27	False	True	True	704	2738	2487	order	0.03	0.06	0.61	0.11	f__Actinomycetaceae (UID1531)	2731034	71.80	84.65	4905	21784	3829	11	74.16	3.37	42.86	0.00	59.00	14.00	51.00	124.00	actinobacteria_class_odb10	1.00	208.00	49.00	98.00	356.00
VLC004	metaspades	bin.28	False	True	True	449	1847	1794	kingdom	0.00	0.00	0.89	0.00	k__Bacteria (UID203)	1750930	41.80	91.52	4398	19190	3838	11	69.03	5.17	66.67	2.00	72.00	9.00	41.00	124.00						
VLC004	metaspades	bin.29	True	True	True	424	2105	2023	kingdom	0.00	0.00	0.87	0.00	f__Spirochaetaceae (UID2512)	2251084	46.00	90.95	6690	24242	5296	11	92.34	0.43	100.00	0.00	91.00	9.00	24.00	124.00	spirochaetales_odb10	0.00	320.00	7.00	18.00	345.00
VLC004	metaspades	bin.3	False	True	True	659	1616	1579	kingdom	0.00	0.00	0.93	0.00	o__Lactobacillales (UID355)	1267341	47.30	90.11	1951	11855	1911	11	72.46	1.99	66.67	0.00	65.00	29.00	30.00	124.00	lactobacillales_odb10	0.00	211.00	62.00	129.00	402.00
VLC004	metaspades	bin.30	True	True	True	229	2165	2114	order	0.02	0.05	0.89	0.31	c__Gammaproteobacteria (UID4201)	2137093	60.30	89.65	14313	59567	9052	11	90.18	0.00	0.00	0.00	92.00	3.00	29.00	124.00	gammaproteobacteria_odb10	0.00	279.00	16.00	71.00	366.00
VLC004	metaspades	bin.31	False	True	False	861	2005	1937	phylum	0.03	0.05	0.90	0.58	k__Bacteria (UID1452)	1585073	56.90	91.78	1832	9219	1827	11	52.04	1.92	25.00	0.00	48.00	25.00	51.00	124.00	chloroflexi_odb10	1.00	106.00	18.00	146.00	271.00
VLC004	metaspades	bin.32	True	True	True	228	1888	1773	kingdom	0.00	0.00	0.71	0.00	o__Actinomycetales (UID1530)	2075089	57.90	83.84	9266	44764	6218	11	92.05	0.00	0.00	0.00	115.00	6.00	3.00	124.00	micrococcales_odb10	0.00	439.00	18.00	80.00	537.00
VLC004	metaspades	bin.33	False	True	True	741	1331	1298	kingdom	0.00	0.00	0.94	0.00	g__Prevotella (UID2724)	1373641	45.40	92.56	1956	5772	1851	11	53.27	1.80	42.86	0.00	40.00	13.00	71.00	124.00						
VLC004	metaspades	bin.34	False	True	False	951	2058	1916	class	0.03	0.06	0.82	0.90	o__Bacteroidales (UID2621)	1861029	58.00	86.20	2018	8530	1917	11	66.57	2.68	23.08	0.00	39.00	21.00	64.00	124.00	bacteroidales_odb10	0.00	241.00	82.00	218.00	541.00
VLC004	metaspades	bin.35	False	True	True	745	1845	1789	kingdom	0.00	0.00	0.85	0.00	g__Prevotella (UID2724)	1833101	51.80	92.04	2786	13196	2457	11	75.57	1.60	0.00	1.00	60.00	13.00	50.00	124.00						
VLC004	metaspades	bin.4	False	True	True	516	1114	1079	kingdom	0.00	0.00	0.90	0.00	p__Bacteroidetes (UID2605)	1146133	43.00	93.80	2457	10746	2207	11	50.84	1.71	28.57	3.00	50.00	7.00	64.00	124.00						
VLC004	metaspades	bin.5	False	True	True	663	1431	1406	kingdom	0.00	0.00	0.91	0.00	p__Firmicutes (UID1022)	1075124	60.00	93.03	1613	4971	1616	11	53.44	3.29	41.18	3.00	50.00	21.00	50.00	124.00	selenomonadales_odb10	5.00	247.00	68.00	476.00	796.00
VLC004	metaspades	bin.6	True	True	True	104	2455	2353	class	0.02	0.04	0.88	0.05	o__Burkholderiales (UID4000)	2751886	64.20	83.54	55199	159835	25011	11	98.09	0.70	0.00	0.00	111.00	6.00	7.00	124.00	burkholderiales_odb10	2.00	626.00	10.00	50.00	688.00
VLC004	metaspades	bin.7	False	True	True	543	2162	2082	kingdom	0.00	0.00	0.88	0.00	f__Spirochaetaceae (UID2535)	2229834	50.30	91.54	4698	22734	3978	11	83.99	1.40	100.00	1.00	88.00	12.00	23.00	124.00	spirochaetales_odb10	1.00	277.00	17.00	50.00	345.00
VLC004	metaspades	bin.8	False	True	True	90	751	593	family	0.04	0.09	0.31	0.29	k__Bacteria (UID1453)	796491	50.70	88.52	14999	66926	7227	11	61.25	1.71	0.00	1.00	68.00	15.00	40.00	124.00						
